pH,Turbidity,Chlorine,Dissolved Oxygen,Temperature,Potability
11.37,3.92,0.59,6.67,50,FALSE
8.75,2.15,0.74,7.12,50,TRUE
7.53,3.16,0.75,6.96,0,TRUE
8.21,4.39,0.78,7.03,0,TRUE
7.65,2.75,0.78,7.66,25,TRUE
6.88,2.18,0.57,7.11,0,TRUE
7.99,3.96,0.58,7.81,50,TRUE
6.72,1.89,0.51,7.3,0,TRUE
7.97,1.17,0.55,7.47,25,TRUE
8.6,1.29,0.84,7.45,50,TRUE
8.94,4.8,0.55,7.47,50,TRUE
7.22,3.09,0.85,7.08,50,TRUE
8.38,3.63,0.72,6.66,50,TRUE
7.8,14.66,0.75,7.69,50,FALSE
7.35,3.64,0.65,7.1,0,TRUE
7.24,4.4,0.86,7.38,50,TRUE
8.25,3.91,0.66,7.3,50,TRUE
6.58,4.84,0.61,7.27,0,TRUE
7.79,2.89,0.86,7.73,25,TRUE
8.25,3.9,0.99,6.97,0,TRUE
7.95,1.84,0.96,7.22,50,TRUE
7.81,3.69,0.59,6.58,50,TRUE
7.28,2.11,0.61,6.76,0,TRUE
7.58,1.24,0.57,7.15,50,TRUE
8.33,1.11,0.52,6.83,50,TRUE
8.35,3.76,0.8,6.99,50,TRUE
7.47,3.05,12.46,7.62,50,FALSE
8.39,2.17,0.72,7.54,50,TRUE
7.08,3.6,0.55,7.47,25,TRUE
8.04,4.02,0.82,7.82,50,TRUE
8.92,1.97,0.55,7.96,50,TRUE
6.75,4.68,0.78,7.56,0,TRUE
6.79,4.13,0.65,6.58,0,TRUE
7.12,4.4,0.66,7.4,25,TRUE
7.75,2.69,0.52,6.53,0,TRUE
7.32,2.38,0.79,7.73,50,TRUE
7.01,2.99,0.95,7.31,50,TRUE
7.48,4.76,0.94,7.6,50,TRUE
8.68,1.8,0.89,6.58,50,TRUE
7.23,3.1,19.68,6.78,50,FALSE
7.87,2.24,0.78,6.96,0,TRUE
7.25,3.53,0.63,6.73,0,TRUE
7.05,1.66,0.85,6.7,0,TRUE
8.79,1.87,0.6,6.72,50,TRUE
7.06,4.13,0.96,6.65,25,TRUE
6.86,3.35,0.71,7.86,0,TRUE
7.2,1.42,0.76,7.28,50,TRUE
7.32,1.62,0.76,7.81,50,TRUE
6.8,3.74,0.72,7.46,25,TRUE
6.74,4.76,0.8,6.91,0,TRUE
7.95,2.75,0.65,7.1,50,TRUE
7.17,3.39,0.74,6.79,50,TRUE
7.25,4.05,0.63,13.46,25,FALSE
8.73,4.0,0.76,6.74,50,TRUE
7.42,2.59,0.7,7.35,0,TRUE
7.34,2.76,0.93,7.87,25,TRUE
7.76,4.42,0.87,7.11,50,TRUE
7.32,2.83,0.66,7.13,0,TRUE
6.34,3.0,0.99,6.91,25,TRUE
8.12,3.82,0.87,7.42,0,TRUE
7.35,2.32,0.88,6.83,25,TRUE
7.84,3.24,0.96,6.62,50,TRUE
7.71,2.18,0.78,6.87,50,TRUE
6.92,4.07,0.81,7.02,0,TRUE
7.25,2.74,0.9,7.38,25,TRUE
7.9,19.12,0.89,7.13,50,FALSE
7.58,3.22,0.61,6.99,25,TRUE
8.73,3.43,0.7,6.58,50,TRUE
6.76,2.99,0.65,7.72,25,TRUE
7.59,3.22,0.89,6.55,50,TRUE
6.86,4.21,0.82,7.43,25,TRUE
7.3,2.91,0.62,6.98,25,TRUE
8.08,2.64,0.96,7.88,0,TRUE
7.99,2.6,0.87,6.68,50,TRUE
7.1,2.45,0.74,7.03,25,TRUE
8.05,2.49,0.71,7.89,25,TRUE
8.25,3.01,0.51,7.15,0,TRUE
7.34,4.85,0.75,7.37,25,TRUE
6.72,1.33,0.85,6.58,25,FALSE
7.79,2.79,0.62,7.79,25,TRUE
6.98,3.45,0.81,7.73,0,TRUE
6.74,3.54,0.83,7.15,25,TRUE
8.16,3.27,0.77,7.15,0,TRUE
7.31,2.45,0.71,7.03,25,TRUE
6.33,4.22,0.98,7.39,25,TRUE
6.82,3.08,0.79,7.4,25,TRUE
8.9,3.01,0.9,6.84,50,TRUE
7.23,2.03,0.66,7.44,25,TRUE
8.4,3.13,0.62,7.83,50,TRUE
7.06,4.73,0.52,7.4,50,TRUE
8.96,3.53,0.81,7.92,50,TRUE
7.79,1.7,0.7,7.04,50,FALSE
6.98,2.96,0.66,6.62,0,TRUE
6.53,3.33,0.58,7.46,25,TRUE
8.02,3.58,0.99,6.71,50,TRUE
8.36,4.82,0.89,7.33,50,TRUE
6.67,1.39,0.94,6.95,25,TRUE
8.3,3.36,0.95,7.05,50,TRUE
7.98,4.64,0.68,6.5,25,TRUE
7.88,2.05,0.84,7.15,0,TRUE
6.3,4.19,0.66,7.09,25,TRUE
6.7,3.06,1.0,7.75,0,TRUE
7.99,4.79,0.86,7.39,0,TRUE
8.14,1.6,0.57,7.95,0,TRUE
10.64,3.06,0.7,7.29,50,FALSE
7.87,1.27,0.81,6.68,25,TRUE
6.96,4.95,0.68,7.03,25,TRUE
8.95,3.56,0.6,7.34,50,TRUE
7.33,1.02,0.51,7.44,0,TRUE
6.78,4.62,0.76,7.28,0,TRUE
6.7,2.68,0.69,6.61,25,TRUE
7.98,2.59,0.96,7.79,50,TRUE
7.8,2.38,0.86,7.71,0,TRUE
7.84,4.71,0.99,6.8,50,TRUE
8.89,3.99,0.64,7.15,50,TRUE
6.76,2.58,0.68,6.64,0,TRUE
8.74,4.93,0.78,7.0,50,TRUE
7.29,1.56,0.99,6.62,25,FALSE
6.72,2.43,0.58,6.67,25,TRUE
7.45,2.28,0.84,7.73,25,TRUE
7.57,1.89,0.78,7.22,25,TRUE
8.63,3.62,0.93,7.85,50,TRUE
8.08,3.93,0.76,6.98,50,TRUE
7.28,4.99,0.59,7.65,50,TRUE
8.38,3.11,0.89,6.64,50,TRUE
6.53,4.75,0.98,7.52,0,TRUE
7.11,2.66,0.56,7.57,25,TRUE
8.07,2.26,0.54,6.55,0,TRUE
7.14,1.47,0.6,6.54,25,TRUE
8.67,4.99,0.67,6.82,50,TRUE
7.14,1.67,0.8,7.98,25,FALSE
7.27,4.66,0.67,7.9,25,TRUE
6.44,3.08,0.92,7.79,25,TRUE
8.37,3.96,0.76,7.1,50,TRUE
8.35,2.32,0.7,6.57,50,TRUE
7.96,2.56,0.95,7.06,50,TRUE
6.24,2.0,0.67,6.71,25,TRUE
8.4,3.46,0.68,7.46,50,TRUE
7.8,3.95,0.64,6.62,0,TRUE
7.87,3.71,0.5,7.57,0,TRUE
7.41,3.4,0.67,7.87,50,TRUE
6.47,4.47,0.52,7.23,25,TRUE
7.93,1.47,0.92,7.73,0,TRUE
7.3,1.63,0.5,14.72,50,FALSE
8.65,3.47,0.92,7.45,50,TRUE
6.96,3.9,0.57,6.54,0,TRUE
8.38,1.41,0.63,7.14,50,TRUE
6.93,3.74,0.8,6.84,0,TRUE
7.78,2.92,0.75,7.87,50,TRUE
8.51,2.89,0.99,6.8,50,TRUE
8.07,1.31,0.98,7.67,50,TRUE
8.42,3.99,0.74,7.74,0,TRUE
7.86,1.66,0.72,6.62,25,TRUE
7.55,1.37,0.77,7.42,50,TRUE
7.18,1.93,0.92,7.46,25,TRUE
7.97,4.73,0.77,6.72,50,TRUE
7.13,7.5,0.52,6.87,50,FALSE
7.22,3.66,0.65,6.84,50,TRUE
6.94,3.74,0.71,7.28,25,TRUE
8.27,1.77,0.68,7.25,0,TRUE
6.85,2.51,0.59,7.36,25,TRUE
6.87,4.58,0.75,7.17,0,TRUE
8.24,2.46,0.53,7.24,50,TRUE
8.01,1.73,0.71,6.56,25,TRUE
7.63,2.27,0.66,6.93,50,TRUE
8.61,1.31,0.86,7.07,50,TRUE
7.7,4.62,0.98,7.15,25,TRUE
7.58,2.82,0.87,7.26,25,TRUE
8.08,4.79,0.58,6.96,50,TRUE
7.5,2.89,0.87,7.77,50,FALSE
6.79,1.85,0.9,7.72,0,TRUE
6.63,1.57,0.51,7.17,25,TRUE
8.45,1.05,0.7,7.01,50,TRUE
8.13,2.42,0.8,7.16,50,TRUE
7.34,4.5,0.89,6.63,50,TRUE
7.77,2.2,0.93,7.53,0,TRUE
6.41,1.26,0.92,7.36,25,TRUE
7.42,1.6,0.97,7.51,0,TRUE
8.07,4.37,0.75,6.76,0,TRUE
6.43,3.05,0.79,7.1,25,TRUE
7.11,2.25,0.68,7.26,0,TRUE
7.61,3.25,0.87,7.48,25,TRUE
7.21,2.22,0.93,7.61,50,FALSE
8.07,3.31,0.9,7.71,50,TRUE
8.61,4.52,0.84,7.53,50,TRUE
6.81,3.31,0.77,7.45,0,TRUE
7.45,1.23,0.81,7.62,50,TRUE
7.93,1.51,0.94,7.78,0,TRUE
8.15,3.34,0.51,7.12,0,TRUE
6.92,3.85,0.92,7.52,0,TRUE
7.13,2.48,0.72,6.88,0,TRUE
8.32,2.36,0.89,7.51,0,TRUE
7.93,1.76,0.55,7.03,50,TRUE
6.56,2.04,0.81,6.92,25,TRUE
8.26,2.87,0.8,7.52,50,TRUE
12.79,1.33,0.87,7.92,0,FALSE
7.19,3.27,0.97,7.49,0,TRUE
8.24,2.31,0.8,6.94,50,TRUE
6.56,4.17,0.96,7.88,0,TRUE
8.51,1.44,0.99,6.7,50,TRUE
8.26,2.67,0.63,7.76,50,TRUE
7.95,1.32,0.84,7.15,0,TRUE
8.44,4.96,0.8,6.58,50,TRUE
8.6,1.59,0.76,6.87,50,TRUE
7.68,1.85,0.65,7.04,0,TRUE
8.17,3.22,0.97,6.84,50,TRUE
8.02,4.76,0.74,7.65,50,TRUE
8.09,2.64,0.71,6.69,50,TRUE
7.79,2.14,0.56,6.89,50,FALSE
7.41,1.35,0.85,6.98,50,TRUE
8.22,1.12,0.62,7.53,50,TRUE
7.72,3.94,0.74,7.22,0,TRUE
6.67,4.93,0.75,7.04,0,TRUE
7.64,3.96,0.84,7.13,25,TRUE
8.12,1.26,0.53,7.45,50,TRUE
8.63,4.33,0.84,7.71,50,TRUE
7.97,1.2,0.56,7.28,50,TRUE
7.34,1.05,0.92,6.57,0,TRUE
8.53,2.46,0.71,7.32,50,TRUE
7.88,2.9,0.89,7.24,0,TRUE
8.81,3.76,0.56,7.47,50,TRUE
7.45,1.53,14.81,7.32,25,FALSE
7.44,2.11,0.58,7.72,0,TRUE
7.29,1.7,0.58,7.75,0,TRUE
8.8,4.48,0.52,7.09,50,TRUE
6.59,3.6,0.56,7.59,0,TRUE
7.12,3.4,0.8,7.6,25,TRUE
7.2,1.99,0.7,6.88,0,TRUE
7.09,1.16,0.9,7.01,25,TRUE
7.86,4.86,0.76,7.81,50,TRUE
6.13,1.92,0.85,7.21,25,TRUE
8.17,2.96,0.57,6.64,0,TRUE
7.29,4.86,0.85,7.69,50,TRUE
8.25,4.94,0.84,7.23,0,TRUE
7.54,1.76,0.96,7.44,50,FALSE
8.24,4.33,0.73,7.47,0,TRUE
6.53,1.5,0.58,7.87,0,TRUE
8.64,4.87,0.53,7.67,50,TRUE
7.33,2.44,0.63,7.92,0,TRUE
7.81,4.16,0.81,6.81,50,TRUE
7.33,3.93,1.0,6.9,0,TRUE
8.05,2.01,0.87,7.39,25,TRUE
7.68,2.65,0.73,6.72,50,TRUE
8.35,2.81,0.94,7.26,0,TRUE
7.46,2.61,0.91,7.09,0,TRUE
6.71,2.02,0.9,6.64,25,TRUE
6.67,4.91,0.57,7.18,25,TRUE
10.59,4.5,0.68,7.62,0,FALSE
8.15,2.2,0.57,7.93,0,TRUE
7.02,3.98,0.74,6.67,25,TRUE
7.25,2.67,0.51,6.78,25,TRUE
7.19,2.66,0.68,7.92,25,TRUE
7.78,3.99,0.53,6.66,0,TRUE
8.72,4.73,0.66,7.61,50,TRUE
8.04,4.88,0.89,7.88,50,TRUE
8.79,2.98,0.67,6.84,50,TRUE
7.97,3.31,0.78,6.72,50,TRUE
7.69,3.14,0.98,6.63,25,TRUE
7.68,2.93,0.97,7.15,50,TRUE
7.19,1.77,0.65,7.64,25,TRUE
6.77,4.28,0.81,12.97,50,FALSE
6.68,2.62,0.92,7.1,0,TRUE
7.47,3.88,0.78,6.67,25,TRUE
7.32,2.27,0.82,6.69,0,TRUE
6.94,2.91,0.51,6.82,0,TRUE
7.04,4.42,0.52,7.2,0,TRUE
7.25,4.24,0.83,6.75,0,TRUE
7.34,4.22,0.77,7.28,25,TRUE
7.7,2.46,0.72,7.29,50,TRUE
6.61,3.08,0.94,6.89,0,TRUE
7.17,4.39,0.92,7.1,25,TRUE
7.63,4.99,0.81,7.49,50,TRUE
7.16,2.77,0.62,6.55,0,TRUE
13.53,3.25,0.71,7.78,25,FALSE
6.71,3.19,0.82,7.89,25,TRUE
6.42,4.67,0.76,7.12,25,TRUE
6.91,4.95,0.98,7.81,25,TRUE
7.29,2.94,0.62,6.96,50,TRUE
7.95,2.56,0.95,7.5,0,TRUE
8.33,4.68,0.72,7.46,0,TRUE
7.23,1.91,0.94,7.57,50,TRUE
7.78,2.08,0.97,7.01,50,TRUE
6.37,4.27,0.64,7.58,25,TRUE
6.2,3.14,0.73,7.23,25,TRUE
7.14,2.54,0.85,7.85,25,TRUE
6.73,4.07,0.98,6.85,25,TRUE
7.61,4.19,0.64,11.19,25,FALSE
7.08,1.41,0.92,6.56,50,TRUE
8.72,3.0,0.63,7.28,50,TRUE
8.57,4.91,0.77,7.36,50,TRUE
7.47,3.56,0.87,7.74,0,TRUE
8.79,3.31,0.84,7.1,50,TRUE
8.0,3.37,0.72,6.74,0,TRUE
6.83,1.53,0.84,7.8,0,TRUE
7.35,3.51,0.86,6.87,50,TRUE
6.14,1.02,0.5,7.04,25,TRUE
7.9,3.15,0.98,7.59,25,TRUE
7.23,3.14,0.77,7.3,25,TRUE
8.28,4.55,0.51,7.77,50,TRUE
6.69,2.03,15.85,7.86,50,FALSE
7.31,1.43,0.58,7.73,50,TRUE
6.37,4.16,0.5,7.67,25,TRUE
6.97,2.14,0.7,6.88,25,TRUE
7.48,2.14,0.56,6.51,50,TRUE
7.63,2.75,0.74,7.59,25,TRUE
7.81,1.05,0.95,6.73,50,TRUE
7.39,2.61,0.79,7.42,25,TRUE
6.8,1.42,0.92,7.92,25,TRUE
7.95,4.81,0.65,7.65,50,TRUE
7.05,1.81,0.57,6.66,50,TRUE
7.26,1.4,0.95,7.93,0,TRUE
7.54,2.11,0.92,6.57,0,TRUE
6.98,1.25,0.62,11.63,25,FALSE
8.65,2.01,0.98,6.83,50,TRUE
6.87,1.73,0.73,7.45,25,TRUE
8.0,4.69,0.61,6.6,50,TRUE
6.15,1.68,0.9,7.07,25,TRUE
8.1,3.92,0.91,6.88,50,TRUE
7.75,2.93,0.95,7.87,0,TRUE
7.66,3.8,0.75,6.72,50,TRUE
6.57,2.21,0.86,7.94,0,TRUE
7.61,1.53,0.77,6.92,0,TRUE
8.1,1.3,0.81,6.91,25,TRUE
6.57,2.48,0.78,7.74,25,TRUE
8.74,2.58,0.79,6.64,50,TRUE
12.48,1.38,0.91,6.74,25,FALSE
7.93,4.16,0.81,7.87,25,TRUE
7.92,3.0,0.73,7.17,0,TRUE
8.5,1.55,0.62,7.8,50,TRUE
7.52,4.27,0.71,7.61,50,TRUE
7.52,2.14,0.54,7.48,50,TRUE
7.21,3.4,0.54,7.86,25,TRUE
7.07,4.36,0.64,7.61,0,TRUE
7.08,3.81,0.82,6.85,25,TRUE
7.5,1.52,0.55,7.56,0,TRUE
7.45,2.5,0.64,7.15,25,TRUE
7.16,4.05,0.92,7.25,25,TRUE
8.42,3.21,0.83,7.99,0,TRUE
7.69,1.33,0.8,19.86,0,FALSE
8.26,3.35,0.68,7.53,50,TRUE
6.51,1.45,0.55,7.23,25,TRUE
6.96,3.13,0.82,6.61,25,TRUE
7.86,3.18,0.64,7.67,50,TRUE
7.84,2.53,0.72,6.58,25,TRUE
8.96,1.36,0.82,7.17,50,TRUE
8.78,3.25,0.7,7.51,50,TRUE
8.02,3.95,0.73,7.67,0,TRUE
7.17,4.54,0.78,7.9,25,TRUE
6.32,2.09,0.69,6.85,25,TRUE
8.95,3.72,0.98,6.59,50,TRUE
8.16,2.6,0.83,7.72,50,TRUE
6.56,2.27,0.61,11.62,0,FALSE
7.32,4.27,0.8,7.86,25,TRUE
8.17,3.82,0.97,7.0,50,TRUE
8.21,2.33,0.82,6.55,50,TRUE
8.39,3.1,0.61,6.82,50,TRUE
6.93,1.84,0.59,7.27,25,TRUE
7.95,4.65,0.64,7.25,50,TRUE
8.07,2.59,0.61,7.28,50,TRUE
8.25,1.82,0.77,7.63,50,TRUE
7.19,4.04,0.63,6.65,50,TRUE
6.56,1.85,0.59,7.78,0,TRUE
6.86,3.36,0.87,7.97,0,TRUE
6.73,2.63,0.58,7.65,0,TRUE
7.37,4.14,0.66,7.92,50,FALSE
7.85,3.13,0.61,6.67,0,TRUE
7.23,4.61,0.6,7.55,0,TRUE
8.1,1.94,0.51,6.82,50,TRUE
7.51,3.07,0.93,6.97,0,TRUE
7.3,2.04,0.63,7.36,0,TRUE
7.88,4.87,0.83,7.18,50,TRUE
7.15,1.62,0.97,7.03,0,TRUE
7.19,1.99,0.92,7.12,50,TRUE
8.33,3.5,0.56,7.28,0,TRUE
7.08,1.88,0.86,6.86,50,TRUE
8.34,4.5,0.83,7.67,0,TRUE
7.33,2.96,0.53,7.87,50,TRUE
7.24,2.68,13.75,6.88,50,FALSE
8.51,2.0,0.96,6.57,50,TRUE
7.26,4.93,0.89,7.41,25,TRUE
7.52,3.61,0.82,7.66,50,TRUE
6.46,1.54,0.89,7.68,25,TRUE
8.22,4.26,0.95,7.6,0,TRUE
7.05,3.22,0.64,6.94,0,TRUE
8.84,3.66,0.88,6.97,50,TRUE
7.06,4.06,0.57,6.81,50,TRUE
7.09,4.82,0.82,6.55,50,TRUE
7.72,1.43,0.95,7.85,0,TRUE
8.0,2.29,0.65,7.01,25,TRUE
8.14,2.12,0.76,6.59,0,TRUE
7.42,1.42,5.43,7.09,0,FALSE
7.73,4.01,0.62,6.94,0,TRUE
6.53,3.74,0.58,6.66,0,TRUE
7.24,2.42,0.61,7.46,0,TRUE
7.5,2.11,0.93,7.04,50,TRUE
7.08,2.44,0.75,7.24,25,TRUE
6.42,2.55,0.51,7.66,25,TRUE
6.72,4.38,0.82,6.53,25,TRUE
7.37,3.39,0.58,7.87,50,TRUE
7.5,2.54,0.56,7.69,50,TRUE
6.99,2.23,0.88,7.78,25,TRUE
6.44,2.8,0.96,6.66,25,TRUE
8.61,1.63,0.7,7.23,50,TRUE
6.74,1.17,12.6,6.84,25,FALSE
7.9,1.15,0.58,7.43,0,TRUE
7.56,1.05,0.72,7.94,25,TRUE
8.3,2.85,0.71,6.71,50,TRUE
7.04,1.53,0.81,7.31,25,TRUE
7.63,3.74,0.9,7.72,0,TRUE
6.75,3.89,0.54,6.65,0,TRUE
8.26,3.7,0.53,7.79,0,TRUE
8.4,2.84,0.74,6.74,0,TRUE
8.5,2.0,0.88,6.76,50,TRUE
6.98,3.9,0.56,7.56,25,TRUE
8.04,2.41,0.52,6.9,0,TRUE
7.46,3.55,0.96,7.29,50,TRUE
6.83,1.56,6.23,7.17,25,FALSE
6.28,4.65,0.62,7.46,25,TRUE
8.45,3.29,0.57,6.94,0,TRUE
7.5,4.24,0.56,6.51,25,TRUE
7.75,3.91,0.7,7.47,50,TRUE
6.55,3.25,0.59,7.36,25,TRUE
8.57,2.16,0.97,6.7,50,TRUE
6.41,2.88,0.65,7.33,25,TRUE
7.93,3.22,0.88,7.81,25,TRUE
8.37,3.89,0.73,7.32,50,TRUE
8.91,1.19,0.8,7.7,50,TRUE
8.09,1.43,0.51,6.71,25,TRUE
7.8,3.24,0.73,7.36,25,TRUE
11.96,4.32,0.87,7.8,50,FALSE
7.49,2.34,0.58,7.23,0,TRUE
7.27,4.1,0.82,7.42,25,TRUE
8.03,4.13,0.85,7.34,0,TRUE
7.21,4.35,0.83,6.63,25,TRUE
6.6,3.07,0.99,6.75,25,TRUE
6.57,3.72,0.51,6.76,25,TRUE
7.68,2.98,0.53,6.56,25,TRUE
7.26,1.51,0.73,6.52,0,TRUE
7.43,1.73,0.85,7.03,0,TRUE
8.26,1.78,0.72,6.89,0,TRUE
7.09,4.55,0.97,7.17,50,TRUE
7.22,2.3,0.84,7.39,25,TRUE
11.56,1.57,0.59,7.44,25,FALSE
7.26,1.99,0.86,7.55,0,TRUE
7.24,4.22,0.95,7.53,50,TRUE
7.84,3.96,0.87,7.87,25,TRUE
6.47,2.98,0.81,6.64,25,TRUE
7.76,2.36,0.89,7.5,50,TRUE
6.36,2.33,0.6,6.5,25,TRUE
7.82,1.22,0.67,7.65,50,TRUE
8.86,3.43,0.59,6.91,50,TRUE
8.51,3.17,0.51,7.29,50,TRUE
8.44,3.15,0.85,7.83,50,TRUE
7.47,3.38,0.83,7.27,0,TRUE
8.05,4.16,0.85,6.74,0,TRUE
10.63,1.84,0.65,7.04,50,FALSE
8.34,1.78,0.6,7.63,50,TRUE
7.07,1.94,0.67,7.84,50,TRUE
6.76,3.25,0.59,7.3,0,TRUE
7.16,3.25,0.7,7.47,0,TRUE
6.85,2.48,0.97,6.93,0,TRUE
6.99,3.94,0.89,8.0,0,TRUE
7.84,2.92,0.96,7.46,0,TRUE
8.51,2.34,0.66,7.76,50,TRUE
7.19,2.63,0.95,7.92,0,TRUE
7.79,4.86,0.73,7.34,25,TRUE
6.54,3.22,0.68,7.4,25,TRUE
7.79,2.59,1.0,7.65,0,TRUE
7.98,4.95,0.73,19.43,25,FALSE
7.41,4.56,0.94,7.08,0,TRUE
8.57,4.52,0.55,7.26,50,TRUE
7.25,1.01,0.9,6.9,50,TRUE
6.99,3.17,0.51,7.73,0,TRUE
7.2,1.42,0.8,6.54,50,TRUE
8.31,3.4,0.82,6.97,0,TRUE
7.13,3.16,0.78,6.59,25,TRUE
8.6,3.61,0.66,6.86,50,TRUE
7.94,1.55,0.91,6.94,0,TRUE
7.34,3.21,0.76,7.09,50,TRUE
7.95,2.23,0.84,7.17,0,TRUE
7.71,2.82,0.68,6.75,50,TRUE
7.85,4.35,0.73,11.89,25,FALSE
7.9,3.03,0.73,6.73,0,TRUE
8.93,1.54,0.99,6.55,50,TRUE
7.14,2.26,0.87,6.71,25,TRUE
8.39,4.0,0.86,7.21,0,TRUE
7.56,3.23,0.66,6.91,25,TRUE
8.48,1.25,0.93,6.98,50,TRUE
8.66,1.25,0.99,7.96,50,TRUE
7.84,1.07,0.71,7.48,50,TRUE
6.6,1.39,0.52,6.97,0,TRUE
7.29,1.43,0.72,7.95,25,TRUE
6.54,3.83,0.63,7.16,25,TRUE
8.0,1.51,0.74,7.54,0,TRUE
7.32,1.9,0.89,9.89,25,FALSE
7.22,3.83,0.77,7.8,50,TRUE
7.5,1.95,0.9,7.38,0,TRUE
7.46,4.83,0.96,7.05,50,TRUE
7.02,3.02,0.96,7.73,25,TRUE
7.86,2.74,0.81,7.07,25,TRUE
6.89,2.45,0.9,7.13,0,TRUE
8.31,3.67,0.65,7.45,50,TRUE
7.72,1.22,0.77,7.81,0,TRUE
8.0,4.96,0.88,6.87,50,TRUE
8.86,4.45,0.68,7.28,50,TRUE
7.35,2.74,0.75,7.56,25,TRUE
7.37,2.03,0.62,7.21,25,TRUE
6.72,8.23,0.81,7.27,25,FALSE
7.69,1.81,0.9,7.78,50,TRUE
7.44,1.12,0.96,7.44,50,TRUE
6.97,2.49,0.91,7.51,25,TRUE
6.57,2.56,0.65,7.06,0,TRUE
7.45,2.8,0.84,7.84,25,TRUE
7.86,1.96,0.71,7.76,25,TRUE
8.16,2.73,0.62,7.15,0,TRUE
8.0,2.82,0.75,7.35,25,TRUE
8.0,4.17,0.65,7.61,0,TRUE
7.86,1.18,0.94,7.96,25,TRUE
8.02,3.07,0.94,6.86,0,TRUE
8.43,1.74,0.9,7.34,0,TRUE
13.43,1.37,0.67,7.57,25,FALSE
7.6,1.6,0.66,7.18,0,TRUE
8.04,3.34,0.94,7.48,25,TRUE
7.6,3.04,0.59,7.33,50,TRUE
7.64,4.09,0.69,7.66,50,TRUE
7.4,3.39,0.94,6.97,0,TRUE
7.27,1.06,0.79,6.51,0,TRUE
7.21,3.5,0.61,7.44,50,TRUE
6.38,4.05,0.85,7.02,25,TRUE
8.46,4.43,0.78,7.74,0,TRUE
6.61,4.76,0.79,6.88,25,TRUE
8.0,1.34,0.56,7.71,25,TRUE
6.62,4.51,0.91,7.72,0,TRUE
7.99,2.95,0.88,7.7,50,FALSE
6.67,2.92,0.85,7.05,0,TRUE
6.85,4.71,0.6,6.79,0,TRUE
6.96,4.39,0.87,7.23,25,TRUE
8.71,2.76,0.5,6.93,50,TRUE
8.48,1.67,0.88,7.75,50,TRUE
6.6,1.92,0.68,7.3,0,TRUE
8.24,1.15,0.98,6.72,0,TRUE
7.24,2.69,0.58,6.87,25,TRUE
8.19,2.75,0.76,7.17,50,TRUE
8.95,3.04,0.92,7.59,50,TRUE
7.23,1.32,0.92,7.42,50,TRUE
7.43,2.02,0.83,6.61,25,TRUE
11.42,2.53,0.72,7.56,50,FALSE
6.79,4.12,0.8,7.47,25,TRUE
7.85,1.12,0.67,6.99,25,TRUE
7.77,4.73,0.75,6.55,50,TRUE
7.66,4.84,0.97,7.84,50,TRUE
6.73,2.44,0.5,7.1,25,TRUE
7.47,3.13,0.93,6.84,50,TRUE
7.75,2.71,0.51,7.8,0,TRUE
7.49,4.0,0.58,7.66,50,TRUE
8.08,2.37,0.55,6.89,50,TRUE
8.31,3.87,0.73,6.74,0,TRUE
7.9,2.04,0.94,6.8,50,TRUE
8.28,1.79,0.91,6.9,0,TRUE
7.27,4.86,0.63,7.35,25,FALSE
7.08,3.12,0.69,7.92,0,TRUE
7.08,1.45,0.91,7.21,50,TRUE
7.37,2.23,0.86,6.97,0,TRUE
6.46,2.51,0.72,7.16,25,TRUE
8.06,1.55,0.77,7.82,50,TRUE
7.33,4.85,0.9,6.81,50,TRUE
8.41,3.81,0.54,6.95,50,TRUE
8.0,1.5,0.61,6.77,0,TRUE
8.26,2.79,0.68,7.13,50,TRUE
7.16,2.0,0.9,7.46,25,TRUE
8.51,2.0,0.91,7.08,50,TRUE
7.61,2.95,0.94,7.58,50,TRUE
7.77,7.29,0.53,7.23,0,FALSE
7.92,4.63,0.53,7.76,0,TRUE
7.0,1.52,0.71,7.34,0,TRUE
7.51,1.05,0.54,7.23,0,TRUE
7.02,4.24,0.68,6.97,25,TRUE
8.08,1.39,0.67,6.79,0,TRUE
7.06,2.86,0.58,6.89,25,TRUE
7.2,4.66,0.82,6.95,25,TRUE
7.3,1.73,0.98,7.16,50,TRUE
6.47,1.78,0.52,6.95,25,TRUE
8.1,1.6,0.76,7.59,50,TRUE
7.45,2.16,0.84,7.19,25,TRUE
7.92,1.92,0.56,7.91,50,TRUE
13.26,4.33,0.76,7.19,25,FALSE
6.75,4.84,0.82,7.39,0,TRUE
7.1,4.25,0.83,7.73,25,TRUE
6.87,2.38,0.94,7.99,0,TRUE
7.09,4.22,0.73,7.39,0,TRUE
7.06,4.61,0.77,7.55,50,TRUE
6.78,1.44,1.0,7.15,0,TRUE
7.71,1.07,0.7,6.58,25,TRUE
6.93,2.68,0.54,7.02,0,TRUE
7.13,4.33,0.64,7.01,0,TRUE
7.43,1.19,1.0,6.85,0,TRUE
7.23,4.66,0.63,7.47,0,TRUE
8.48,3.74,0.94,7.43,0,TRUE
7.37,4.32,0.8,17.13,50,FALSE
8.92,3.79,0.79,7.08,50,TRUE
7.73,4.16,0.76,6.5,25,TRUE
8.18,3.47,0.76,6.75,50,TRUE
6.76,1.16,0.58,7.57,25,TRUE
6.64,3.78,0.95,6.75,25,TRUE
8.15,4.52,0.65,7.49,0,TRUE
7.57,3.2,0.88,7.76,0,TRUE
6.68,2.98,0.69,7.85,25,TRUE
